Atemwegsdruck bei null expiratorischem Gasfluss;Beatmung_MS_Evita4_PEEP gemessener positiver endexspiratorischer Druck;53
Atemwegsdruck bei null expiratorischem Gasfluss;P_Beatmung_ES_C3_Pinsp Inspiratorischer Druck;52
Atemwegsdruck bei null expiratorischem Gasfluss;Beatmung_ES_VisionA_MAP Mittlerer Atemwegsdruck (MAP);51
Atemwegsdruck bei null expiratorischem Gasfluss;Beatmung_MS_Evita4_Pmean gemessener Atemwegsmitteldruck;51
Dauer extrakoporaler Gasaustausch;EVLW Extravaskuläres Lungenwasser;46
Dauer extrakoporaler Gasaustausch;Fall_Wertsachen_Kleidungsstuecke;43
Dauer extrakoporaler Gasaustausch;PLS Pulsrate errechnet aus der SpO2 Messung;42
Dauer extrakoporaler Gasaustausch;ICP Intrakranialer Druck;42
Dauer extrakoporaler Gasaustausch;EVLWI Extravaskuläres Lungenwasserindex;42
Dynamische Kompliance;Beatmung_Messung_Compliance Compliance;51
Dynamische Kompliance;Patient_Name Name des Patiente;43
Dynamische Kompliance;Fall_Wertsachen_Kleidungsstuecke;42
Dynamische Kompliance;Beatmung_Messung_Resistance Resistance;41
Dynamische Kompliance;Untersuchung_Kopf_Augen;41
Beatmungszeit auf hohem Druck;Beatmung_Einstellung_DruckFlow;58
Beatmungszeit auf hohem Druck;Beatmung_ES_C2_Druckrampe;56
Beatmungszeit auf hohem Druck;Beatmung_Einstellung_DruckTrigger;55
Beatmungszeit auf hohem Druck;P_Beatmung_ES_C3_Druckrampe;54
Beatmungszeit auf hohem Druck;Beatmung_Messung_Pplateau Plateau Druck;53
Eingestellter inspiratorischer Gasfluss;"Beatmung_MS_G5_Pinsp Inspiratorischer Druck; mit Pinsp wird der Zieldruck (zusätzlich zu PEEP/CPAP) bezeichnet, der im Modus ASV während der Inspirationsphase abgegeben wird";58
Eingestellter inspiratorischer Gasfluss;Beatmung_MS_G5_InspFlow Inspiratorischer Peakflow, ein Monitoring-Parameter;58
Eingestellter inspiratorischer Gasfluss;P_Beatmung_ES_C3_Pinsp Inspiratorischer Druck;58
Eingestellter inspiratorischer Gasfluss;Beatmung_Einstellung_PAW/Pinspiration;55
Eingestellter inspiratorischer Gasfluss;Beatmung_Einstellung_PEEP Positiver endexspiratorischer Druck (PEEP);53
Koerpergewicht Percentil altersabhaengig;Patient_Gewicht Gewicht des Patienten;49
Koerpergewicht Percentil altersabhaengig;Untersuchung_Status_Koerpertemperatur;49
Koerpergewicht Percentil altersabhaengig;Fall_Wertsachen_Pflegeuntensilien;49
Koerpergewicht Percentil altersabhaengig;Beatmung_ES_G5_Body_Wt Eingestelltes Körpergewicht.;47
Koerpergewicht Percentil altersabhaengig;Fall_Wertsachen_Wertgegenstaende;47
Linksv. Schlagvolumen durch Indikatorverduennung;p-SV Schlagvolumen;84
Linksv. Schlagvolumen durch Indikatorverduennung;Schlagvolumen gemessenes Schlagvolumen;70
Linksv. Schlagvolumen durch Indikatorverduennung;p-SVI Schlagvolumenindex  (PICCO Modul Dräger Monitoring);52
Linksv. Schlagvolumen durch Indikatorverduennung;Beatmung_ES_VisionA_Schlagvolumen Schlagvolumen (SV) in engl. (cycle volume);49
Linksv. Schlagvolumen durch Indikatorverduennung;GEDVI Index des enddiastolisches Volumen;48
Linksv. Herzzeitvolumen durch Indikatorverduennung;HZV Herzzeitvolumen;88
Linksv. Herzzeitvolumen durch Indikatorverduennung;VigilanceC_HZV Herzzeitvolumen;67
Linksv. Herzzeitvolumen durch Indikatorverduennung;PCCO Pulskontur-Herzzeitvolumen;65
Linksv. Herzzeitvolumen durch Indikatorverduennung;p-CO Herzzeitvolumen (PICCO Modul Dräger Monitoring);59
Linksv. Herzzeitvolumen durch Indikatorverduennung;ITBV Intrathorakales Blutvolumen;49
Endexpiratorischer Kohlendioxidpartialdruck;Beatmung_MS_G5_ExspFlow Exspiratorischer Peakflow, ein Monitoring-Parameter;50
Endexpiratorischer Kohlendioxidpartialdruck;Nierenersatzverfahren_Mess_ArteriellDruck;50
Endexpiratorischer Kohlendioxidpartialdruck;PtiO2Druck Gemessener Sauerstoffpartialdruck im Parenchym;48
Endexpiratorischer Kohlendioxidpartialdruck;Beatmung_MS_G5_ExpMinVol Exspiratorisches Minutenvolumen, Monitoring-Parameter;48
Endexpiratorischer Kohlendioxidpartialdruck;Beatmung_MS_G5_Rexsp Exspiratorische Flow-Resistance, ein Monitoring-Parameter;48
Sauerstoffsaettigung im Blut preductal durch Pulsoxymetrie;SpO2 Sauerstoffsättigung Pulsoxymetrie;67
Sauerstoffsaettigung im Blut preductal durch Pulsoxymetrie;P_INVOS_Doku_rSO2_rechts cerbebrale Sauerstoffsättigung rechts;55
Sauerstoffsaettigung im Blut preductal durch Pulsoxymetrie;P_INVOS_Doku_rSO2_links cerebrale Sauerstoffsättigung links;52
Sauerstoffsaettigung im Blut preductal durch Pulsoxymetrie;PtiO2Druck Gemessener Sauerstoffpartialdruck im Parenchym;49
Sauerstoffsaettigung im Blut preductal durch Pulsoxymetrie;Beatmung_ES_Servoi_O2 Sauerstoffkonzentration;47
Atemzugvolumen-Waehrend-Beatmung;Beatmung_Messung_VTeMl VTe / ex. Atemzugvolumen (Tidal Volumen expir.);61
Atemzugvolumen-Waehrend-Beatmung;Beatmung_MS_Evita4_MV gemessenes Atemminutenvolumen;60
Atemzugvolumen-Waehrend-Beatmung;Beatmung_Messung_AF Breathing Frequency;54
Atemzugvolumen-Waehrend-Beatmung;Beatmung_MS_Heimbeatmung_VTe;53
Atemzugvolumen-Waehrend-Beatmung;Beatmung_ES_Heimbeatmung_Peep;52
Linksventrikulaerer Druck;ZVD Zentralvenöser Druck;58
Linksventrikulaerer Druck;ICP Intrakranialer Druck;57
Linksventrikulaerer Druck;PAP Pulmunalarterieller Druck;52
Linksventrikulaerer Druck;Nierenverfahren_MS_Multi_venDruck venöser Druck;48
Linksventrikulaerer Druck;Beatmung_MS_Servoi_Pmean Mittlerer Atemwegsdruck;47
Linksventrikulaerer Herzindex;CI Herzindex;86
Linksventrikulaerer Herzindex;p-CI Herzindex;78
Linksventrikulaerer Herzindex;VigilanceC_CI Herzindex;58
Linksventrikulaerer Herzindex;dPmax Index der linken Ventrikelkontraktilität;57
Linksventrikulaerer Herzindex;PCCI Herzindex (kontinuirlich);56
Linksventrikulaeres Schlagvolumen;p-SV Schlagvolumen;84
Linksventrikulaeres Schlagvolumen;Schlagvolumen gemessenes Schlagvolumen;70
Linksventrikulaeres Schlagvolumen;Beatmung_ES_VisionA_Schlagvolumen Schlagvolumen (SV) in engl. (cycle volume);57
Linksventrikulaeres Schlagvolumen;Nierenersatzverfahren_Mess_Dialysatvolumen;53
Linksventrikulaeres Schlagvolumen;Schlagvolumenindex Wert des gemessenen Schlagvolumenindex.;51
Rechtsatrialer Druck;ICP Intrakranialer Druck;68
Rechtsatrialer Druck;ZVD Zentralvenöser Druck;60
Rechtsatrialer Druck;PAP Pulmunalarterieller Druck;53
Rechtsatrialer Druck;CPP Zerebraler Perfusionsdruck;52
Rechtsatrialer Druck;NBP_1 nichtinvasiver Blutdruck 1;50
Sauerstoffsaettigung im art. Blut durch Pulsoxymetrie;SpO2 Sauerstoffsättigung Pulsoxymetrie;72
Sauerstoffsaettigung im art. Blut durch Pulsoxymetrie;P_INVOS_Doku_rSO2_rechts cerbebrale Sauerstoffsättigung rechts;57
Sauerstoffsaettigung im art. Blut durch Pulsoxymetrie;P_INVOS_Doku_rSO2_links cerebrale Sauerstoffsättigung links;55
Sauerstoffsaettigung im art. Blut durch Pulsoxymetrie;PtiO2Druck Gemessener Sauerstoffpartialdruck im Parenchym;50
Sauerstoffsaettigung im art. Blut durch Pulsoxymetrie;Beatmung_ES_Servoi_O2 Sauerstoffkonzentration;49
Systemischer vaskulaerer Widerstandsindex;SVR Systemischer Gefäßwiderstand;70
Systemischer vaskulaerer Widerstandsindex;p-SVR Systemischer Gefäßwiderstand (PICCO Modul Dräger Monitoring);57
Systemischer vaskulaerer Widerstandsindex;EVLWI Extravaskuläres Lungenwasserindex;53
Systemischer vaskulaerer Widerstandsindex;SVRI Index des systemischen Gefäßwiderstandes;48
Systemischer vaskulaerer Widerstandsindex;PVRI Pulmunaler Gefäßwiderstandsindex;45
Zentralvenoeser Druck (ZVD);ZVD Zentralvenöser Druck;96
Zentralvenoeser Druck (ZVD);ICP Intrakranialer Druck;53
Zentralvenoeser Druck (ZVD);Nierenverfahren_MS_Multi_venDruck venöser Druck;51
Zentralvenoeser Druck (ZVD);PAP Pulmunalarterieller Druck;48
Zentralvenoeser Druck (ZVD);CPP Zerebraler Perfusionsdruck;47
